Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
680;0;-55.5091;-11.6554;-101.668;8.24604;2348.68;5.00899;0;0;0.1;0.01;0;1.94962;0;0;-1-1;-1
680;1;-49.51;-21.7953;-89.9773;9.834;3983.64;6.02547;0;0;0.1;0.01;0;4.66245;0;0;-1-1;-1
680;2;-42.7821;-18.1663;-104.106;8.27143;2370.45;5.02256;0;0;0.1;0.01;0;2.38844;0;0;-1-1;-1
680;3;-34.211;6.21622;-92.1613;12.3113;7816.29;7.39774;0;0;3.86034e-15;0.01;0;5.51508;101;0;-1-1;-1
680;1742;54.4868;-74.25;51.2147;8.54607;2614.5;5.2535;0;0;0.1;0.01;0;4.95132;0;0;-1-1;-1
680;5;-18.4417;-47.9771;-101.201;9.16969;3229.63;5.63577;0;0;0.1;0.01;0;3.63466;0;0;-1-1;-1
680;6;-24.8763;-28.3787;-81.7461;8.55317;2621.01;5.24114;0;0;0.1;0.01;0;4.87888;0;392;-1-1;-1
680;7;-28.3811;-10.4173;-97.5141;8.64441;2705.79;5.30349;0;0;0.1;0.01;0;4.30942;0;0;-1-1;-1
680;8;-24.3635;4.78857;-83.2792;2.29834;50.855;2.1942;0;0;1.26496e-15;0.01;0;6.49098;100;0;-1-1;-1
680;9;-9.4655;30.0891;-82.3206;2.32312;52.5176;2.21924;0;0;5.18127e-16;0.01;0;6.18486;100;358;-1-1;-1
680;10;-9.21572;-54.7593;-88.7706;10.6819;5105.45;6.48372;0;0;0.000672701;0.01;0;5.88005;101;0;-1-1;-1
680;11;-8.37301;-35.015;-91.9746;12.5642;8307.85;7.545;0;0;3.31601e-16;0.01;0;5.32142;101;0;-1-1;-1
680;12;-11.502;-16.3886;-92.7365;12.5698;8319.1;7.53969;0;0;1.823e-17;0.01;0;6.31437;101;0;-1-1;-1
680;13;-6.29941;4.6523;-94.5709;12.0897;7401.78;7.08835;0;0;8.2814e-32;0.01;0;4.33549;102;0;-1-1;-1
680;1539;-0.0498435;-30.936;73.2846;2.15744;42.0632;1.99115;0;0;6.53968e-13;0.01;0;5.07896;100;0;-1-1;-1
680;15;-5.40537;27.517;-98.5956;9.64344;3756.51;5.92307;0;0;0.1;0.01;0;3.73029;0;70;-1-1;-1
680;16;8.0411;-57.0938;-92.6878;10.1504;4380.64;6.18617;0;0;0.0544522;0.01;0;3.96217;101;90;-1-1;-1
680;17;15.3346;-10.4586;-105.767;10.1019;4318.14;6.16531;0;0;0.1;0.01;0;3.08047;0;76;-1-1;-1
680;18;17.4659;8.08011;-89.3517;8.76233;2818.04;5.39888;0;0;0.1;0.01;0;6.14256;0;332;-1-1;-1
680;19;6.96705;16.0358;-96.8695;8.81046;2864.73;5.41493;0;0;0.1;0.01;0;3.9607;0;0;-1-1;-1
680;20;9.92241;30.3455;-94.4859;8.70071;2759;5.33237;0;0;0.1;0.01;0;3.99742;0;0;-1-1;-1
680;21;1.27439;39.9782;-105.285;8.18781;2299.28;4.97383;0;0;0.1;0.01;0;1.99645;1;0;-1-1;-1
680;22;36.8841;-54.501;-83.8783;9.99368;4180.85;5.97576;0;0;1.01197e-15;0.01;0;3.82719;101;374;-1-1;-1
680;23;27.7143;-43.208;-100.443;10.2241;4476.79;6.23932;0;0;0.023227;0.01;0;3.54267;101;0;-1-1;-1
680;24;35.8924;-15.2875;-86.2628;8.57342;2639.68;5.25748;0;0;0.1;0.01;0;5.93247;0;0;-1-1;-1
680;25;31.7166;6.62115;-84.0928;8.49763;2570.29;5.22227;0;0;0.1;0.01;0;6.52535;0;0;-1-1;-1
680;26;27.9055;23.5694;-85.539;12.5508;8281.42;7.54927;0;0;1.823e-17;0.01;0;6.81922;101;0;-1-1;-1
680;1762;-18.5442;-31.1618;64.0455;8.50669;2578.52;5.22082;0;0;0.1;0.01;0;7.25647;0;0;-1-1;-1
680;1782;5.75689;-100.537;-8.85427;8.4344;2513.34;5.15093;0;0;0.1;0.01;0;6.07816;0;0;-1-1;-1
680;29;39.8463;-30.5469;-93.4019;12.1091;7437.45;7.31943;0;0;2.65281e-16;0.01;0;4.9227;101;348;-1-1;-1
680;1565;29.904;27.7479;-4.11873;9.17625;3236.56;5.64649;0;0;0.1;0.01;0;8.15678;0;0;-1-1;-1
680;31;35.098;11.7339;-99.3067;10.2393;4496.8;6.22786;0;0;0.1;0.01;0;3.68091;0;0;-1-1;-1
680;32;44.3481;28.1881;-75.1404;10.0698;4277.09;6.14882;0;0;0.1;0.01;0;6.08725;0;62;-1-1;-1
680;1839;4.52949;55.0853;5.21682;8.22837;2333.62;4.98482;0;0;0.1;0.01;0;6.59682;1;0;-1-1;-1
680;1752;-11.5425;-45.3083;90.0434;8.55198;2619.92;5.24277;0;0;0.1;0.01;0;5.04396;0;0;-1-1;-1
680;35;-73.8824;-24.4799;-72.2719;12.4604;8103.66;7.47292;0;0;8.09573e-16;0.01;0;4.64802;101;366;-1-1;-1
680;36;-67.8881;-8.97077;-79.9145;8.21727;2324.19;4.97669;0;0;0.1;0.01;0;2.47454;1;0;-1-1;-1
680;37;-65.0601;1.92181;-68.1155;10.489;4833.77;6.37424;0;0;0.0120623;0.01;0;4.47171;101;644;-1-1;-1
680;38;-66.6506;56.8985;-68.2049;8.46961;2544.94;5.18938;0;0;0.1;0.01;0;2.82273;0;0;-1-1;-1
680;1686;76.3586;22.0673;59.7406;8.70851;2766.44;5.35243;0;0;0.1;0.01;0;5.37085;0;0;-1-1;-1
