Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
1440.02;0;-67.4645;1.99359;-107.951;11.2236;5922.3;6.57385;0;0;2.80293e-45;0.01;0;2.92204;102;524;-1-1;-1
1440.02;1;-57.1701;-41.7852;-88.3578;10.0518;4254.26;6.15118;0;0;0.1;0.01;0;3.0262;0;80;-1-1;-1
1440.02;2;-47.9867;-14.0247;-111.975;10.1031;4319.69;5.88482;0;0;3.92365e-56;0.01;0;2.57228;102;290;-1-1;-1
1440.02;3;-47.0233;1.63472;-100.923;10.6983;5129.03;6.21696;0;0;2.02848e-53;0.01;0;5.41802;102;304;-1-1;-1
1440.02;1557;-12.731;58.7484;40.8366;1.72723;21.5842;1.70906;0;0;2.08149e-22;0.01;0;7.02869;100;0;-1-1;-1
1440.02;2353;-9.87044;66.4748;-51.0467;8.1745;2288.08;4.96027;0;0;0.1;0.01;0;5.72091;1;0;-1-1;-1
1440.02;6;-7.11113;-36.678;-112.769;9.66085;3776.9;5.80447;0;0;6.53968e-13;0.01;0;3.1131;101;286;-1-1;-1
1440.02;7;-19.6107;-5.01185;-111.959;10.5656;4940.53;6.16464;0;0;1.39396e-54;0.01;0;2.809;102;290;-1-1;-1
1440.02;8;-21.217;10.0292;-110.891;10.3935;4703;6.04505;0;0;8.2285e-57;0.01;0;2.91267;102;0;-1-1;-1
1440.02;9;-24.1425;27.9075;-119.654;12.6253;8429.8;7.59087;0;0;7.94027e-22;0.01;0;3.29037;102;260;-1-1;-1
1440.02;10;0.129897;-69.4432;-88.8561;11.0291;5619.61;6.46286;0;0;2.4077e-46;0.01;0;3.37748;102;0;-1-1;-1
1440.02;1813;66.5813;-85.0155;-3.62051;11.7185;6740.7;7.05422;0;0;7.3236e-24;0.01;0;5.58352;102;0;-1-1;-1
1440.02;12;-16.8024;-8.84299;-95.4167;9.64015;3752.67;5.90596;0;0;0.1;0.01;0;6.62541;0;256;-1-1;-1
1440.02;1565;31.9009;-11.4187;-44.2451;12.5955;8370.16;7.54118;0;0;1.06572e-22;0.01;0;8.27123;102;978;-1-1;-1
1440.02;14;-23.7124;44.3674;-107.314;11.5271;6415.76;6.98365;0;0;8.25423e-10;0.01;0;5.07633;101;716;-1-1;-1
1440.02;15;9.36342;41.1046;-112.636;9.99925;4187.84;6.12976;0;0;0.1;0.01;0;2.56055;0;278;-1-1;-1
1440.02;16;6.25671;-53.5508;-99.3802;11.771;6831.74;6.96222;0;0;5.63603e-36;0.01;0;5.23578;102;0;-1-1;-1
1440.02;17;19.3671;-32.3648;-125.726;10.2413;4499.4;6.23432;0;0;0.1;0.01;0;2.09633;0;48;-1-1;-1
1440.02;18;-5.94177;7.1572;-104.332;9.11557;3172.78;5.32793;0;0;5.0985e-44;0.01;0;4.83388;102;300;-1-1;-1
1440.02;1831;36.0979;46.8598;89.1265;1.78633;23.8766;1.75904;0;0;4.73277e-21;0.01;0;6.66718;100;0;-1-1;-1
1440.02;20;10.3743;22.2107;-106.818;10.3811;4686.14;6.02128;0;0;1.2857e-56;0.01;0;3.32342;102;290;-1-1;-1
1440.02;21;20.0131;44.4153;-97.8546;11.012;5593.56;6.47401;0;0;9.86193e-47;0.01;0;3.94415;102;498;-1-1;-1
1440.02;22;34.1797;-56.5526;-110.835;12.402;7990.24;7.41168;0;0;5.03274e-25;0.01;0;2.87169;102;300;-1-1;-1
1440.02;23;33.5422;-36.3678;-114.209;10.3608;4658.74;6.10454;0;0;3.23156e-47;0.01;0;4.73707;102;0;-1-1;-1
1440.02;24;42.9435;-11.2656;-101.618;9.09095;3147.15;5.31061;0;0;2.61043e-44;0.01;0;4.04027;102;286;-1-1;-1
1440.02;1942;2.65067;118.584;-25.8054;10.151;4381.43;6.19485;0;0;0.1;0.01;0;4.53566;0;1432;-1-1;-1
1440.02;2344;-107.381;9.72064;-59.632;8.21073;2318.65;4.97914;0;0;0.1;0.01;0;3.91571;1;0;-1-1;-1
1440.02;1849;-73.0664;-3.81199;-91.8804;8.53565;2604.94;5.2162;0;0;0.1;0.01;0;5.46815;0;1178;-1-1;-1
1440.02;1938;66.8931;9.99903;-85.9198;10.189;4430.8;6.20174;0;0;0.1;0.01;0;6.07888;101;1424;-1-1;-1
1440.02;29;51.363;-26.3451;-106.494;10.0022;4191.56;5.85132;0;0;8.2285e-57;0.01;0;3.3075;102;274;-1-1;-1
1440.02;1632;8.9495;82.7365;-56.4873;8.9283;2981.23;5.21274;0;0;3.00962e-46;0.01;0;5.20299;102;502;-1-1;-1
1440.02;31;70.5697;32.5348;-102.024;8.3671;2453.65;5.11475;0;0;0.1;0.01;0;2.29341;0;66;-1-1;-1
1440.02;1730;4.50999;35.3007;-97.5422;9.07244;3127.96;5.31316;0;0;3.03894e-43;0.01;0;6.02642;102;564;-1-1;-1
1440.02;33;-89.4374;-9.43534;-88.2061;10.5076;4859.58;6.09158;0;0;1.02856e-56;0.01;0;3.93767;102;290;-1-1;-1
1440.02;34;-77.4243;-69.9572;-54.137;1.76399;22.992;1.73293;0;0;1.68142e-19;0.01;0;4.64992;100;64;-1-1;-1
1440.02;35;-69.3983;-28.679;-87.829;10.479;4820.07;6.08308;0;0;8.2285e-57;0.01;0;3.21009;102;278;-1-1;-1
1440.02;1648;103.703;-39.3896;-54.0753;8.96243;3015.55;5.23555;0;0;9.18464e-46;0.01;0;2.68915;102;0;-1-1;-1
1440.02;37;-96.8239;6.84267;-88.1011;8.36047;2447.83;5.10411;0;0;0.1;0.01;0;2.57605;0;514;-1-1;-1
1440.02;38;-66.1328;52.0672;-100.082;9.08776;3143.83;5.61193;0;0;0.1;0.01;0;3.47648;0;962;-1-1;-1
1440.02;1729;-56.6885;43.8508;13.2156;9.29272;3361.37;5.7171;0;0;0.1;0.01;0;7.61127;0;564;-1-1;-1
1440.02;1874;19.3408;49.1673;35.4993;9.67057;3788.31;5.71959;0;0;4.24008e-32;0.01;0;7.28537;102;0;-1-1;-1
1440.02;41;-47.5466;-28.2507;-90.6376;9.69908;3821.91;5.94036;0;0;0.1;0.01;0;5.7645;0;302;-1-1;-1
1440.02;42;-46.9801;-6.37829;-87.8622;1.70989;20.9407;1.68974;0;0;6.35221e-22;0.01;0;6.1856;100;500;-1-1;-1
1440.02;43;-61.0089;5.14134;-93.1117;8.74017;2796.71;5.39239;0;0;0.1;0.01;0;6.87171;0;304;-1-1;-1
1440.02;44;-55.9256;17.7312;-102.173;10.2634;4528.53;6.01838;0;0;5.70967e-55;0.01;0;5.0541;102;314;-1-1;-1
1440.02;1982;-53.8445;-62.018;-65.0295;10.047;4248.1;6.145;0;0;0.1;0.01;0;4.24053;0;958;-1-1;-1
1440.02;46;-42.837;60.7581;-80.7068;11.9465;7141.81;7.16206;0;0;2.3998e-24;0.01;0;6.23745;102;512;-1-1;-1
1440.02;47;-37.7897;-73.0979;-84.2287;9.05282;3107.71;5.27703;0;0;2.24234e-45;0.01;0;2.8049;102;272;-1-1;-1
1440.02;48;-29.7569;-31.8872;-89.1018;11.4054;6214.65;6.68709;0;0;3.79868e-43;0.01;0;6.78107;102;0;-1-1;-1
1440.02;1808;60.2685;94.4938;15.3156;11.7552;6804.26;7.09492;0;0;1.10786e-10;0.01;0;6.85836;101;1228;-1-1;-1
1440.02;2041;-55.9315;58.2143;5.06142;9.90012;4064.52;6.03739;0;0;0.1;0.01;0;7.33545;0;0;-1-1;-1
1440.02;51;-30.5176;22.39;-87.9424;9.7805;3918.96;5.98895;0;0;0.1;0.01;0;6.13332;0;326;-1-1;-1
1440.02;52;-38.9836;53.1599;-98.8693;11.861;6989.64;7.02296;0;0;2.00232e-34;0.01;0;4.41006;102;54;-1-1;-1
1440.02;2352;15.8717;-2.41719;36.4152;8.16623;2281.15;4.96958;0;0;0.1;0.01;0;6.61263;1;0;-1-1;-1
1440.02;54;-25.8121;93.0192;-84.6653;10.0571;4261.01;6.14685;0;0;0.1;0.01;0;2.12902;0;264;-1-1;-1
1440.02;1841;-37.1338;-54.8389;-1.50104;12.0668;7359.74;7.2861;0;0;1.09718e-13;0.01;0;8.66208;101;0;-1-1;-1
1440.02;56;-11.6984;-56.4883;-91.0001;9.65334;3768.09;5.80471;0;0;1.02182e-12;0.01;0;5.75896;101;298;-1-1;-1
1440.02;1904;-31.068;6.08783;1.55547;10.2592;4523.08;6.24136;0;0;0.1;0.01;0;6.46072;101;1186;-1-1;-1
1440.02;1864;95.2291;8.5844;5.17369;11.8419;6955.91;7.16616;0;0;4.87244e-12;0.01;0;7.49392;101;1202;-1-1;-1
1440.02;59;-18.5485;9.74732;-93.3425;10.5218;4879.32;6.07247;0;0;1.85289e-58;0.01;0;5.65726;102;0;-1-1;-1
1440.02;60;-23.1082;24.0845;-101.716;9.04151;3096.07;5.27311;0;0;1.14808e-45;0.01;0;5.6283;102;0;-1-1;-1
1440.02;61;-11.9995;57.898;-102.652;9.11928;3176.66;5.3141;0;0;2.80293e-45;0.01;0;4.51089;102;514;-1-1;-1
1440.02;62;-9.60509;60.6809;-71.8465;8.71489;2772.52;5.03878;0;0;2.02848e-53;0.01;0;5.03624;102;58;-1-1;-1
1440.02;1902;-22.9224;-27.3697;108.905;8.14037;2259.54;4.9438;0;0;0.1;0.01;0;2.82952;1;0;-1-1;-1
1440.02;64;0.141435;-46.7847;-84.1234;9.06238;3117.57;5.29672;0;0;2.08834e-44;0.01;0;6.13447;102;316;-1-1;-1
1440.02;65;4.92079;-33.8429;-98.5635;10.8723;5383.32;6.37062;0;0;3.76203e-46;0.01;0;6.52207;102;52;-1-1;-1
1440.02;1859;-6.42469;-54.3921;85.3945;8.26842;2367.86;5.0164;0;0;0.1;0.01;0;5.16123;0;0;-1-1;-1
1440.02;67;-0.870026;18.28;-91.1651;11.1515;5808.77;6.53482;0;0;1.14808e-45;0.01;0;7.74367;102;274;-1-1;-1
1440.02;68;-8.83816;22.4408;-107.951;9.21973;3282.79;5.40243;0;0;2.83023e-42;0.01;0;4.59571;102;560;-1-1;-1
