simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0921197	18999	274.461
40	1229	92	0	95.7872	3.70956e-06	2.21416
80	1245	16	0	90.539	6.99308e-16	0.00906796
120	1264	19	0	91.0218	1.24585e-25	3.71369e-05
160	1296	32	0	91.3418	2.05908e-35	1.52088e-07
200	1332	36	0	91.2157	3.15913e-45	6.22838e-10
240	1376	44	0	91.8764	4.48302e-55	2.55064e-12
280	1432	56	0	91.7689	5.84595e-65	1.04452e-14
320	1494	62	0	92.5212	6.96232e-75	4.27734e-17
360	1556	63	1	95.7047	7.54785e-85	270.611
400	1649	93	0	93.8341	7.38264e-95	1.10815
440	1747	101	3	94.4254	6.46361e-105	0.0045377
480	1854	108	1	95.6946	5.00364e-115	1.85807e-05
520	2012	162	4	95.8681	3.39082e-125	7.60817e-08
560	2121	113	4	96.4708	1.96726e-135	3.11521e-10
600	2197	82	6	97.6834	1.00192e-145	1.27551e-12
640	2297	103	3	97.5289	4.35745e-156	5.22236e-15
680	2389	97	5	98.8677	1.58004e-166	2.13814e-17
720	2418	38	9	102.909	4.90528e-177	136.105
760	2454	38	2	99.3467	1.28885e-187	0.557206
800	2520	68	2	100.934	2.84427e-198	0.00228107
840	2581	65	4	101.095	5.30965e-209	9.33782e-06
880	2663	83	1	101.627	8.39717e-220	3.82241e-08
920	2762	102	3	103.175	1.12557e-230	1.56464e-10
960	2874	118	6	103.988	1.26268e-241	6.40437e-13
1000	2994	132	12	104.951	1.1914e-252	2.62135e-15
1040	3142	156	8	105.554	9.45178e-264	1.0729e-17
1080	3334	194	2	110.478	6.20121e-275	68.4482
1120	3560	235	9	108.777	3.26479e-286	0.280134
1160	3818	265	7	111.705	1.37271e-297	0.00114644
1200	4026	216	8	112.376	0	4.69157e-06
1240	4178	159	7	111.963	0	1.91983e-08
1280	4381	212	9	114.507	0	7.8557e-11
1320	4551	176	6	115.893	0	3.21424e-13
1360	4623	78	6	117.689	0	1.31505e-15
1400	4692	79	10	116.757	0	5.37995e-18
1440	4802	117	7	119.789	0	34.418
1440.02	4811	9	0	0.840396	0	34.3235
