simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0886837	18999	274.461
40	1231	94	0	101.746	3.72071e-06	3.07754
80	1244	13	0	93.3344	7.06576e-16	0.0126039
120	1266	22	0	93.008	1.26607e-25	5.1618e-05
160	1296	30	0	93.3681	2.11835e-35	2.11393e-07
200	1327	31	0	93.5398	3.30075e-45	8.65709e-10
240	1380	53	0	93.5555	4.71987e-55	3.54524e-12
280	1434	54	0	94.2107	6.1848e-65	1.45182e-14
320	1492	58	0	101.045	7.35496e-75	6.11154
360	1553	61	0	94.9215	7.95863e-85	0.0250266
400	1641	90	2	95.1877	7.8267e-95	0.000102482
440	1747	110	4	96.2192	6.90128e-105	4.19646e-07
480	1866	120	1	98.3681	5.45339e-115	1.71835e-09
520	1997	134	3	98.2165	3.79077e-125	7.03607e-12
560	2112	121	6	98.9546	2.28628e-135	2.88097e-14
600	2184	79	7	106.381	1.19057e-145	12.1836
640	2297	118	5	99.1427	5.33038e-156	0.0498839
680	2371	78	4	100.844	2.00568e-166	0.000204236
720	2408	38	1	102.133	6.44774e-177	8.36157e-07
760	2448	42	2	101.237	1.74874e-187	3.42317e-09
800	2501	58	5	102.133	3.95547e-198	1.40137e-11
840	2560	66	7	102.716	7.46642e-209	5.73669e-14
880	2644	91	7	109.587	1.19454e-219	24.2215
920	2748	105	1	104.529	1.61259e-230	0.099147
960	2854	112	6	104.907	1.83609e-241	0.000405829
1000	2971	127	10	104.765	1.76066e-252	1.66109e-06
1040	3136	172	7	107.014	1.40125e-263	6.79874e-09
1080	3328	197	5	107.397	9.04775e-275	2.78258e-11
1120	3559	237	6	109.013	4.82132e-286	1.13881e-13
1160	3797	244	6	119.122	2.02909e-297	48.1562
1200	4019	231	9	113.648	0	0.19707
1240	4182	169	6	114.294	0	0.000806428
1280	4385	211	8	116.124	0	3.2998e-06
1320	4540	158	3	116.395	0	1.35015e-08
1360	4597	64	7	119.757	0	5.52393e-11
1400	4667	79	9	120.28	0	2.25987e-13
1440	4779	119	7	126.901	0	95.7438
1440.02	4781	4	2	0.786185	0	95.481
