simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.109272	18999	274.461
40	1223	86	0	109.831	3.71507e-06	5.52101
80	1241	18	0	94.825	7.06974e-16	0.0358362
120	1261	20	0	95.0708	1.33782e-25	0.00751983
160	1283	22	0	94.7497	2.45328e-35	0.00164751
200	1329	46	0	95.0273	4.21217e-45	0.000167606
240	1355	26	0	94.8671	6.71009e-55	4.37365e-06
280	1405	50	0	95.6443	9.82858e-65	1.7911e-08
320	1460	55	0	96.3322	1.31191e-74	7.33477e-11
360	1521	61	0	95.9871	1.6008e-84	3.00364e-13
400	1615	98	4	96.5743	1.80066e-94	1.22999e-15
440	1704	94	5	109.934	1.81595e-104	5.5324
480	1809	115	10	98.0801	1.72216e-114	0.056047
520	1886	94	17	97.8311	1.77393e-124	0.0180232
560	1957	88	17	97.2989	1.86905e-134	0.00386415
600	2010	61	8	98.8868	1.80478e-144	0.00042138
640	2097	91	4	98.7074	1.53881e-154	3.1982e-06
680	2181	88	4	99.7055	1.13307e-164	1.30958e-08
720	2204	26	3	99.7514	7.37968e-175	5.36227e-11
760	2232	32	4	100.255	4.24275e-185	2.1956e-13
800	2275	50	7	100.465	2.14332e-195	8.98968e-16
840	2329	78	24	114.236	9.4436e-206	5.53192
880	2341	56	44	100.525	3.85489e-216	0.0499159
920	2377	61	25	102.928	1.7635e-226	0.0142317
960	2403	64	38	102.53	7.99591e-237	0.0039012
1000	2465	81	19	101.707	3.29912e-247	0.00130713
1040	2607	147	5	103.72	1.1981e-257	0.000213111
1080	2735	137	9	102.311	3.70627e-268	8.7242e-07
1120	2883	154	6	104.247	9.85984e-279	3.57165e-09
1160	3031	154	6	105.028	2.23285e-289	1.46218e-11
1200	3174	149	6	105.554	4.2202e-300	5.98578e-14
1240	3281	123	16	119.961	0	5.53063
1280	3423	159	17	106.326	0	0.0539876
1320	3499	98	22	107.593	0	0.0172505
1360	3495	45	49	108.527	0	0.00349689
1400	3514	37	18	107.009	0	0.000624873
1440	3577	72	9	108.781	0	1.36105e-05
1440.02	3584	7	0	0.557176	0	1.35731e-05
