-492.5;-492.5;-492.5;7.69002e-10
-477.5;-492.5;-492.5;7.70011e-10
-462.5;-492.5;-492.5;7.72021e-10
-417.5;-492.5;-492.5;7.83871e-10
-402.5;-492.5;-492.5;7.89663e-10
-387.5;-492.5;-492.5;7.96307e-10
-372.5;-492.5;-492.5;8.03754e-10
-237.5;-492.5;-492.5;8.95386e-10
-192.5;-492.5;-492.5;9.29016e-10
-162.5;-492.5;-492.5;9.50026e-10
-117.5;-492.5;-492.5;9.77499e-10
-102.5;-492.5;-492.5;9.85229e-10
-57.5;-492.5;-492.5;1.00311e-09
-12.5;-492.5;-492.5;1.01192e-09
2.5;-492.5;-492.5;1.0127e-09
17.5;-492.5;-492.5;1.01238e-09
32.5;-492.5;-492.5;1.01096e-09
47.5;-492.5;-492.5;1.00847e-09
62.5;-492.5;-492.5;1.00494e-09
77.5;-492.5;-492.5;1.0004e-09
107.5;-492.5;-492.5;9.88502e-10
197.5;-492.5;-492.5;9.3542e-10
227.5;-492.5;-492.5;9.14239e-10
302.5;-492.5;-492.5;8.60918e-10
317.5;-492.5;-492.5;8.50938e-10
362.5;-492.5;-492.5;8.2389e-10
392.5;-492.5;-492.5;8.0898e-10
422.5;-492.5;-492.5;7.97122e-10
482.5;-492.5;-492.5;7.83907e-10
497.5;-492.5;-492.5;7.82946e-10
-462.5;-477.5;-492.5;7.7278e-10
-447.5;-477.5;-492.5;7.7579e-10
-402.5;-477.5;-492.5;7.90506e-10
-357.5;-477.5;-492.5;8.12898e-10
-342.5;-477.5;-492.5;8.21814e-10
-267.5;-477.5;-492.5;8.73986e-10
-237.5;-477.5;-492.5;8.9677e-10
-222.5;-477.5;-492.5;9.0819e-10
-192.5;-477.5;-492.5;9.30584e-10
-162.5;-477.5;-492.5;9.5171e-10
-132.5;-477.5;-492.5;9.70791e-10
-117.5;-477.5;-492.5;9.79338e-10
-102.5;-477.5;-492.5;9.87111e-10
-87.5;-477.5;-492.5;9.94037e-10
-72.5;-477.5;-492.5;1.00005e-09
-27.5;-477.5;-492.5;1.01207e-09
-12.5;-477.5;-492.5;1.01395e-09
32.5;-477.5;-492.5;1.01297e-09
77.5;-477.5;-492.5;1.00232e-09
152.5;-477.5;-492.5;9.66307e-10
167.5;-477.5;-492.5;9.56989e-10
197.5;-477.5;-492.5;9.36934e-10
212.5;-477.5;-492.5;9.26389e-10
227.5;-477.5;-492.5;9.15628e-10
257.5;-477.5;-492.5;8.93856e-10
302.5;-477.5;-492.5;8.6201e-10
332.5;-477.5;-492.5;8.42378e-10
347.5;-477.5;-492.5;8.33291e-10
377.5;-477.5;-492.5;8.16939e-10
392.5;-477.5;-492.5;8.09803e-10
422.5;-477.5;-492.5;7.97886e-10
437.5;-477.5;-492.5;7.93197e-10
482.5;-477.5;-492.5;7.84607e-10
-477.5;-462.5;-492.5;7.72251e-10
-462.5;-462.5;-492.5;7.7429e-10
-432.5;-462.5;-492.5;7.81346e-10
-402.5;-462.5;-492.5;7.92186e-10
