simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0822667	18999	274.461
40	1227	90	0	99.2403	3.7177e-06	2.21416
80	1244	17	0	93.7376	7.03292e-16	0.00906796
120	1267	23	0	94.4276	1.25297e-25	3.71368e-05
160	1292	25	0	92.5519	2.08574e-35	1.52087e-07
200	1334	42	0	93.3426	3.22081e-45	6.22836e-10
240	1377	43	0	97.4443	4.55582e-55	135.228
280	1428	51	0	94.8355	5.9266e-65	0.553776
320	1492	64	0	94.5881	7.00605e-75	0.00226773
360	1561	69	0	94.9451	7.50972e-85	9.28629e-06
400	1646	86	1	95.3023	7.263e-95	3.80264e-08
440	1749	103	0	95.2912	6.33023e-105	1.55711e-10
480	1861	113	1	101.419	4.94692e-115	34.4303
520	1995	140	6	98.6141	3.37494e-125	0.14098
560	2125	130	0	99.6774	1.98589e-135	0.000577252
600	2208	88	5	99.6124	1.00526e-145	2.36353e-06
640	2305	102	5	99.8461	4.37489e-156	9.67707e-09
680	2394	91	2	100.55	1.57621e-166	3.96198e-11
720	2428	37	3	105.195	4.77336e-177	8.70867
760	2464	37	1	101.768	1.22673e-187	0.0356524
800	2506	45	3	101.796	2.65953e-198	0.000145951
840	2593	92	5	102.549	4.82288e-209	5.97463e-07
880	2662	74	5	102.46	7.39935e-220	2.44568e-09
920	2759	105	8	104.064	9.58209e-231	1.00109e-11
960	2872	120	7	107.062	1.04625e-241	2.20247
1000	2998	129	3	105.315	9.64302e-253	0.00901479
1040	3177	185	6	106.151	7.34066e-264	3.68965e-05
1080	3365	196	8	105.992	4.54345e-275	1.51008e-07
1120	3567	203	1	108.991	2.28298e-286	6.18016e-10
1160	3847	284	4	113.983	9.09083e-298	136.098
1200	4074	232	5	111.639	0	0.556954
1240	4243	173	4	114.175	0	0.00227909
1280	4436	200	7	114.786	0	9.32561e-06
1320	4579	153	10	115.424	0	3.81563e-08
1360	4659	91	11	116.425	0	1.56109e-10
1400	4715	67	11	120.417	0	34.4188
1440	4806	99	8	116.891	0	0.140798
1440.02	4816	10	0	0.704406	0	0.140412
